OrderID,OrderDate,CustomerID,CustomerName,City,Country,SalesChannel,PaymentMethod,Category,SubCategory,Product,Quantity,UnitPrice,CostPerUnit,TotalSales,TotalCost,Profit
ORD100166,2023-02-13,CUST1446,Ali Wilson,Birmingham,UK,Store,Bank Transfer,Sports,Running,Running Shoes,8,83.0,44.39,664.0,355.12,308.88
ORD100167,2023-12-06,CUST1108,David Taylor,Edinburgh,UK,Store,Bank Transfer,Home & Kitchen,Bedding,Duvet Set,6,76.06,39.22,456.36,235.32,221.04
ORD100168,2023-10-13,CUST1316,Reza Martin,Glasgow,UK,Store,Cash,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,6,142.7,105.88,856.2,635.28,220.92
ORD100169,2023-11-27,CUST2191,Olivia Taylor,Manchester,UK,Store,Bank Transfer,Books,Comics,Superhero Comic,10,25.51,17.4,255.1,174.0,81.1
ORD100170,2023-05-08,CUST2835,Liam Clark,Southampton,UK,Online,Cash,Sports,Running,Running Shorts,10,48.11,29.02,481.1,290.2,190.9
ORD100171,2023-12-14,CUST2943,Sara Clark,Southampton,UK,Store,PayPal,Home & Kitchen,Bedding,Duvet Set,9,256.67,135.1,2310.03,1215.9,1094.13
ORD100172,2023-08-19,CUST2458,John Jones,Bristol,UK,Store,Bank Transfer,Electronics,Tablet,Galaxy Tab A9,5,697.71,450.1,3488.55,2250.5,1238.05
ORD100173,2023-07-09,CUST1441,Reza Taylor,Edinburgh,UK,Online,Cash,Home & Kitchen,Bedding,Pillow Pack,4,254.4,151.47,1017.6,605.88,411.72
ORD100174,2023-08-13,CUST1217,Ali Jones,Glasgow,UK,Online,PayPal,Books,Education,Language Book,6,16.86,12.23,101.16,73.38,27.78
ORD100175,2023-10-10,CUST2245,Olivia Brown,Southampton,UK,Online,Card,Books,Non-fiction,Biography,8,32.47,18.47,259.76,147.76,112.0
ORD100176,2023-05-01,CUST1672,John Taylor,Leeds,UK,Store,Cash,Electronics,Smartphone,iPhone SE,1,780.47,410.02,780.47,410.02,370.45
ORD100177,2023-04-26,CUST2551,Liam Wilson,London,UK,Online,Cash,Clothing,Jeans,High Waist Jeans,7,17.54,11.9,122.78,83.3,39.48
ORD100178,2023-08-21,CUST1277,David Wilson,Manchester,UK,Online,Bank Transfer,Beauty,Perfume,Body Spray,8,59.21,46.67,473.68,373.36,100.32
ORD100179,2023-09-16,CUST2008,John Clark,Manchester,UK,Online,Card,Books,Comics,Superhero Comic,9,19.17,9.73,172.53,87.57,84.96
ORD100180,2023-12-25,CUST1568,Noah Taylor,Leeds,UK,Store,Bank Transfer,Beauty,Haircare,Conditioner,8,50.22,29.47,401.76,235.76,166.0
ORD100181,2023-07-17,CUST2597,Sara Jones,Edinburgh,UK,Store,Bank Transfer,Clothing,Jeans,High Waist Jeans,7,57.62,37.25,403.34,260.75,142.59
ORD100182,2023-05-17,CUST2009,Emma Taylor,Leeds,UK,Store,Cash,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,3,38.06,24.58,114.18,73.74,40.44
ORD100183,2023-11-14,CUST1874,Sara Smith,Southampton,UK,Store,Card,Clothing,T-Shirt,Basic Cotton Tee,2,56.9,40.61,113.8,81.22,32.58
ORD100184,2023-06-14,CUST1465,David Brown,Birmingham,UK,Online,Bank Transfer,Sports,Yoga,Yoga Strap,3,132.68,73.71,398.04,221.13,176.91
ORD100185,2023-08-13,CUST1838,John Brown,Glasgow,UK,Store,Bank Transfer,Books,Non-fiction,Biography,4,12.21,7.02,48.84,28.08,20.76
ORD100186,2023-11-03,CUST1753,Noah Clark,Southampton,UK,Store,Bank Transfer,Beauty,Perfume,Eau de Parfum,4,18.42,12.84,73.68,51.36,22.32
ORD100187,2023-08-22,CUST2625,Emma Clark,Edinburgh,UK,Online,Cash,Books,Comics,Superhero Comic,6,39.81,27.69,238.86,166.14,72.72
ORD100188,2023-06-21,CUST2607,Sara Jones,Bristol,UK,Store,Cash,Electronics,Smartwatch,Fitbit Versa 3,7,516.81,321.96,3617.67,2253.72,1363.95
ORD100189,2023-06-01,CUST1837,Ali Brown,London,UK,Store,Bank Transfer,Clothing,T-Shirt,Graphic Tee,4,44.38,34.32,177.52,137.28,40.24
ORD100190,2023-11-11,CUST1029,Olivia Smith,Leeds,UK,Store,Card,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,10,291.32,189.08,2913.2,1890.8,1022.4
ORD100191,2023-06-09,CUST1358,David Walker,Manchester,UK,Online,Cash,Beauty,Nailcare,Nail Polish,6,26.77,19.57,160.62,117.42,43.2
ORD100192,2023-04-06,CUST2942,Olivia Brown,Birmingham,UK,Store,Card,Home & Kitchen,Chair,Office Chair,9,57.09,41.66,513.81,374.94,138.87
ORD100193,2023-08-21,CUST2311,Emma Brown,Southampton,UK,Online,Bank Transfer,Home & Kitchen,Chair,Office Chair,6,249.31,134.0,1495.86,804.0,691.86
ORD100194,2023-06-29,CUST1085,Sara Taylor,Bristol,UK,Store,Card,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,3,293.52,233.54,880.56,700.62,179.94
ORD100195,2023-04-23,CUST2257,David Smith,Edinburgh,UK,Online,Card,Electronics,Smartphone,Galaxy A14,1,754.44,489.49,754.44,489.49,264.95
ORD100196,2023-11-14,CUST1746,David Wilson,Birmingham,UK,Online,Card,Sports,Fitness,Yoga Mat,10,56.75,38.28,567.5,382.8,184.7
ORD100197,2023-02-21,CUST1312,Mina Jones,Glasgow,UK,Store,Cash,Beauty,Haircare,Conditioner,10,36.5,20.51,365.0,205.1,159.9
ORD100198,2023-09-25,CUST1364,David Clark,Southampton,UK,Store,Cash,Sports,Fitness,Yoga Mat,5,90.5,63.27,452.5,316.35,136.15
ORD100199,2023-10-22,CUST2800,Emma Walker,Birmingham,UK,Online,PayPal,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,10,39.86,23.92,398.6,239.2,159.4
ORD100200,2023-04-23,CUST2822,Reza Wilson,Southampton,UK,Online,Cash,Home & Kitchen,Bedding,Pillow Pack,10,24.98,18.11,249.8,181.1,68.7
ORD100201,2023-04-11,CUST2862,Reza Brown,Southampton,UK,Online,PayPal,Home & Kitchen,Bedding,Pillow Pack,3,199.39,103.44,598.17,310.32,287.85
ORD100202,2023-04-23,CUST1904,Emma Smith,Bristol,UK,Online,Cash,Electronics,Smartwatch,Apple Watch SE,8,774.61,392.56,6196.88,3140.48,3056.4
ORD100203,2023-03-22,CUST2292,Reza Johnson,Southampton,UK,Store,Card,Sports,Running,Running Shoes,10,122.09,89.48,1220.9,894.8,326.1
ORD100204,2023-07-06,CUST1697,Emma Wilson,Southampton,UK,Online,Card,Beauty,Nailcare,Nail Polish,1,64.09,32.7,64.09,32.7,31.39
ORD100205,2023-04-23,CUST1130,John Brown,Birmingham,UK,Online,Card,Beauty,Nailcare,Nail Polish,2,72.98,56.6,145.96,113.2,32.76
ORD100206,2023-01-02,CUST1802,Ali Lee,Edinburgh,UK,Online,Bank Transfer,Electronics,Headphones,JBL Tune 510,3,484.2,312.13,1452.6,936.39,516.21
ORD100207,2023-05-10,CUST1788,Sara Martin,London,UK,Online,Bank Transfer,Books,Comics,Superhero Comic,3,6.57,4.39,19.71,13.17,6.54
ORD100208,2023-08-08,CUST2855,Mina Wilson,London,UK,Store,Card,Clothing,Sweater,Cotton Sweater,8,55.03,40.27,440.24,322.16,118.08
ORD100209,2023-02-23,CUST1350,Noah Johnson,Leeds,UK,Store,Bank Transfer,Sports,Yoga,Yoga Strap,5,86.74,61.16,433.7,305.8,127.9
ORD100210,2023-12-09,CUST1179,John Wilson,Glasgow,UK,Store,Bank Transfer,Sports,Cycling,Cycling Gloves,8,29.27,15.8,234.16,126.4,107.76
ORD100211,2023-08-12,CUST2825,Mina Smith,London,UK,Store,Card,Sports,Yoga,Yoga Block,6,36.54,18.77,219.24,112.62,106.62
ORD100212,2023-08-13,CUST2503,Mina Lee,Leeds,UK,Online,PayPal,Books,Comics,Superhero Comic,2,23.95,17.68,47.9,35.36,12.54
ORD100213,2023-05-06,CUST2912,David Taylor,Edinburgh,UK,Store,Cash,Home & Kitchen,Bedding,Pillow Pack,4,190.92,128.39,763.68,513.56,250.12
ORD100214,2023-05-10,CUST2186,Ali Taylor,Leeds,UK,Online,Cash,Sports,Football,Football Boots,9,139.32,83.86,1253.88,754.74,499.14
ORD100215,2023-02-22,CUST2806,David Clark,Leeds,UK,Online,PayPal,Electronics,Headphones,Apple EarPods,4,340.61,202.42,1362.44,809.68,552.76
ORD100216,2023-06-21,CUST2911,Emma Clark,Leeds,UK,Online,Card,Books,Non-fiction,Self-help Book,5,29.92,16.41,149.6,82.05,67.55
ORD100217,2023-08-06,CUST2119,David Smith,London,UK,Store,Card,Beauty,Makeup,Foundation,5,5.98,4.06,29.9,20.3,9.6
ORD100218,2023-06-09,CUST1773,Ali Taylor,Bristol,UK,Online,Bank Transfer,Electronics,Smartwatch,Galaxy Watch 4,10,758.51,517.93,7585.1,5179.3,2405.8
ORD100219,2023-07-17,CUST1509,Reza Walker,Southampton,UK,Online,PayPal,Books,Education,Language Book,8,32.4,22.74,259.2,181.92,77.28
ORD100220,2023-09-04,CUST1364,John Smith,Bristol,UK,Store,Cash,Clothing,Jacket,Denim Jacket,6,64.72,46.31,388.32,277.86,110.46
ORD100221,2023-11-20,CUST1980,Ali Walker,Southampton,UK,Online,Card,Clothing,Sweater,Wool Sweater,10,100.65,57.11,1006.5,571.1,435.4
ORD100222,2023-07-22,CUST1352,Emma Johnson,Birmingham,UK,Store,Cash,Sports,Cycling,Bike Helmet,7,73.86,41.89,517.02,293.23,223.79
ORD100223,2023-07-03,CUST1799,David Lee,Leeds,UK,Store,PayPal,Sports,Football,Football Ball,6,95.91,73.42,575.46,440.52,134.94
ORD100224,2023-05-03,CUST2459,Liam Clark,Manchester,UK,Online,Bank Transfer,Sports,Fitness,Dumbbell Set,5,75.59,46.29,377.95,231.45,146.5
ORD100225,2023-09-12,CUST2106,Ali Lee,Glasgow,UK,Store,Cash,Electronics,Smartwatch,Fitbit Versa 3,5,699.46,457.88,3497.3,2289.4,1207.9
ORD100226,2023-10-21,CUST2248,Liam Wilson,Southampton,UK,Store,PayPal,Electronics,Tablet,iPad 10.2,3,465.52,352.98,1396.56,1058.94,337.62
ORD100227,2023-10-07,CUST1411,John Smith,Southampton,UK,Store,Card,Sports,Football,Football Ball,7,103.2,72.7,722.4,508.9,213.5
ORD100228,2023-11-21,CUST1734,Emma Smith,Manchester,UK,Online,PayPal,Sports,Yoga,Yoga Block,10,26.27,14.54,262.7,145.4,117.3
ORD100229,2023-04-08,CUST1980,Olivia Clark,Edinburgh,UK,Online,Card,Books,Comics,Superhero Comic,5,19.15,12.42,95.75,62.1,33.65
ORD100230,2023-07-17,CUST1117,Mina Johnson,London,UK,Online,PayPal,Clothing,Jeans,Slim Fit Jeans,7,116.23,91.96,813.61,643.72,169.89
ORD100231,2023-08-28,CUST1481,Emma Jones,London,UK,Online,PayPal,Electronics,Smartphone,Galaxy A14,2,692.86,412.03,1385.72,824.06,561.66
ORD100232,2023-05-24,CUST1191,David Walker,Edinburgh,UK,Online,Card,Clothing,Jeans,Slim Fit Jeans,9,116.04,82.02,1044.36,738.18,306.18
ORD100233,2023-04-07,CUST1590,David Jones,London,UK,Store,Cash,Electronics,Smartphone,Galaxy A14,8,362.92,257.86,2903.36,2062.88,840.48
ORD100234,2023-07-20,CUST1589,John Clark,Edinburgh,UK,Store,PayPal,Books,Comics,Manga Volume,5,5.58,3.03,27.9,15.15,12.75
ORD100235,2023-05-04,CUST1658,John Lee,Southampton,UK,Store,Card,Beauty,Haircare,Conditioner,2,67.23,46.64,134.46,93.28,41.18
ORD100236,2023-07-06,CUST1106,David Lee,Leeds,UK,Online,Card,Electronics,Smartphone,Galaxy A14,6,342.22,222.51,2053.32,1335.06,718.26
ORD100237,2023-11-22,CUST1381,John Clark,Leeds,UK,Online,Card,Sports,Yoga,Yoga Strap,8,181.98,125.47,1455.84,1003.76,452.08
ORD100238,2023-12-15,CUST1782,Reza Wilson,Southampton,UK,Store,Bank Transfer,Books,Education,Math Workbook,7,18.94,10.15,132.58,71.05,61.53
ORD100239,2023-09-16,CUST1389,Emma Lee,Edinburgh,UK,Online,Cash,Electronics,Smartwatch,Apple Watch SE,8,291.5,231.31,2332.0,1850.48,481.52
ORD100240,2023-05-28,CUST1243,Reza Walker,Edinburgh,UK,Store,PayPal,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,4,142.46,91.4,569.84,365.6,204.24
ORD100241,2023-09-09,CUST1584,Liam Taylor,Edinburgh,UK,Store,Bank Transfer,Beauty,Skincare,Face Cleanser,3,42.39,32.44,127.17,97.32,29.85
ORD100242,2023-12-12,CUST1868,Emma Clark,Southampton,UK,Online,Cash,Electronics,Laptop,Lenovo IdeaPad 3,7,514.83,364.55,3603.81,2551.85,1051.96
ORD100243,2023-05-27,CUST1467,Sara Taylor,Southampton,UK,Store,Card,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,2,129.04,65.65,258.08,131.3,126.78
ORD100244,2023-05-28,CUST1865,John Wilson,Glasgow,UK,Online,PayPal,Sports,Yoga,Yoga Block,5,186.88,146.65,934.4,733.25,201.15
ORD100245,2023-12-18,CUST1933,Emma Walker,Glasgow,UK,Store,Bank Transfer,Beauty,Perfume,Body Spray,7,76.19,59.66,533.33,417.62,115.71
ORD100246,2023-07-18,CUST2561,Liam Johnson,Manchester,UK,Store,Card,Sports,Football,Football Ball,1,164.9,116.32,164.9,116.32,48.58
ORD100247,2023-11-04,CUST2233,Noah Martin,Leeds,UK,Online,Card,Home & Kitchen,Bedding,Pillow Pack,4,256.46,174.43,1025.84,697.72,328.12
ORD100248,2023-05-08,CUST1603,Noah Wilson,Manchester,UK,Online,PayPal,Sports,Running,Running Shoes,2,35.53,21.93,71.06,43.86,27.2
ORD100249,2023-02-08,CUST2660,Olivia Martin,London,UK,Online,Bank Transfer,Electronics,Smartphone,iPhone SE,6,779.33,471.76,4675.98,2830.56,1845.42
ORD100250,2023-12-04,CUST2014,Reza Jones,Edinburgh,UK,Store,Bank Transfer,Books,Fiction,Novel - Romance,1,35.37,18.67,35.37,18.67,16.7
ORD100251,2023-12-26,CUST2970,John Clark,Glasgow,UK,Online,Cash,Beauty,Makeup,Foundation,7,30.06,18.19,210.42,127.33,83.09
ORD100252,2023-05-09,CUST2096,Liam Johnson,London,UK,Store,Cash,Home & Kitchen,Bedding,Pillow Pack,3,34.45,18.46,103.35,55.38,47.97
ORD100253,2023-09-24,CUST2658,Ali Wilson,London,UK,Store,Bank Transfer,Books,Comics,Manga Volume,1,11.76,8.84,11.76,8.84,2.92
ORD100254,2023-05-31,CUST2332,John Wilson,Bristol,UK,Store,Card,Beauty,Skincare,Face Cleanser,8,9.76,5.75,78.08,46.0,32.08
ORD100255,2023-10-25,CUST2719,Mina Brown,Bristol,UK,Online,Cash,Electronics,Smartphone,Nokia G22,7,87.33,61.89,611.31,433.23,178.08
ORD100256,2023-04-09,CUST2722,Sara Smith,Manchester,UK,Store,PayPal,Beauty,Haircare,Conditioner,2,51.52,35.73,103.04,71.46,31.58
ORD100257,2023-09-20,CUST2733,Mina Martin,Leeds,UK,Online,Card,Home & Kitchen,Cookware,Non-stick Pan Set,7,124.83,70.21,873.81,491.47,382.34
ORD100258,2023-09-09,CUST2613,Liam Jones,London,UK,Online,Bank Transfer,Electronics,Tablet,Galaxy Tab A9,3,598.63,444.98,1795.89,1334.94,460.95
ORD100259,2023-05-24,CUST1859,Noah Lee,Leeds,UK,Store,PayPal,Home & Kitchen,Cookware,Non-stick Pan Set,9,58.81,37.99,529.29,341.91,187.38
ORD100260,2023-12-12,CUST2209,Liam Wilson,Glasgow,UK,Online,Cash,Books,Non-fiction,Self-help Book,8,13.71,7.55,109.68,60.4,49.28
ORD100261,2023-04-22,CUST2879,Emma Martin,Glasgow,UK,Online,Bank Transfer,Electronics,Tablet,Lenovo Tab M10,5,608.71,402.62,3043.55,2013.1,1030.45
ORD100262,2023-03-01,CUST2276,Emma Wilson,Bristol,UK,Store,PayPal,Home & Kitchen,Cookware,Steel Pot,7,80.53,47.75,563.71,334.25,229.46
ORD100263,2023-01-02,CUST1012,Reza Smith,Glasgow,UK,Store,Card,Sports,Yoga,Yoga Strap,3,193.66,146.14,580.98,438.42,142.56
ORD100264,2023-10-31,CUST1298,Ali Lee,Manchester,UK,Store,PayPal,Sports,Cycling,Bike Helmet,1,177.19,113.05,177.19,113.05,64.14
ORD100265,2023-09-11,CUST2099,Mina Brown,Leeds,UK,Store,PayPal,Sports,Yoga,Yoga Block,1,128.52,78.79,128.52,78.79,49.73
ORD100266,2023-05-20,CUST2074,Olivia Martin,London,UK,Store,Cash,Home & Kitchen,Chair,Office Chair,2,41.76,25.9,83.52,51.8,31.72
ORD100267,2023-02-06,CUST1786,Sara Clark,London,UK,Store,PayPal,Beauty,Haircare,Shampoo,8,49.55,29.04,396.4,232.32,164.08
ORD100268,2023-06-09,CUST1148,Mina Jones,Birmingham,UK,Online,Bank Transfer,Home & Kitchen,Chair,Office Chair,1,257.43,140.38,257.43,140.38,117.05
ORD100269,2023-01-09,CUST2754,Noah Brown,London,UK,Online,Cash,Beauty,Nailcare,Nail Kit,5,32.53,17.48,162.65,87.4,75.25
ORD100270,2023-08-21,CUST1121,Noah Clark,Birmingham,UK,Store,Cash,Clothing,Dress,Evening Dress,9,54.53,27.91,490.77,251.19,239.58
ORD100271,2023-04-09,CUST2234,Olivia Walker,Southampton,UK,Online,PayPal,Electronics,Smartwatch,Apple Watch SE,9,276.24,171.33,2486.16,1541.97,944.19
ORD100272,2023-05-27,CUST2303,David Martin,Bristol,UK,Store,PayPal,Sports,Cycling,Bike Helmet,2,100.85,66.87,201.7,133.74,67.96
ORD100273,2023-10-31,CUST1537,Liam Clark,Southampton,UK,Online,Card,Beauty,Nailcare,Nail Kit,7,25.62,16.83,179.34,117.81,61.53
ORD100274,2023-07-27,CUST2708,Emma Clark,Edinburgh,UK,Online,Cash,Sports,Fitness,Yoga Mat,1,106.71,63.48,106.71,63.48,43.23
ORD100275,2023-05-11,CUST2179,Noah Brown,Southampton,UK,Online,PayPal,Electronics,Headphones,Apple EarPods,3,677.74,449.81,2033.22,1349.43,683.79
ORD100276,2023-06-01,CUST2261,Noah Martin,Glasgow,UK,Store,Cash,Clothing,Jacket,Puffer Jacket,6,46.55,36.5,279.3,219.0,60.3
ORD100277,2023-02-23,CUST1375,John Wilson,Bristol,UK,Online,Card,Electronics,Smartwatch,Fitbit Versa 3,9,688.48,547.19,6196.32,4924.71,1271.61
ORD100278,2023-04-30,CUST1081,John Clark,Edinburgh,UK,Store,PayPal,Beauty,Skincare,Serum,10,56.92,34.92,569.2,349.2,220.0
ORD100279,2023-06-10,CUST1491,Noah Wilson,Manchester,UK,Store,Card,Sports,Football,Football Ball,2,63.36,44.29,126.72,88.58,38.14
ORD100280,2023-04-26,CUST1355,John Martin,Manchester,UK,Store,PayPal,Electronics,Smartphone,iPhone SE,7,786.19,540.91,5503.33,3786.37,1716.96
ORD100281,2023-03-16,CUST1924,Ali Taylor,Leeds,UK,Store,Cash,Beauty,Perfume,Body Spray,4,71.12,42.58,284.48,170.32,114.16
ORD100282,2023-04-23,CUST2296,Mina Taylor,Leeds,UK,Store,Card,Books,Comics,Superhero Comic,2,19.24,14.85,38.48,29.7,8.78
ORD100283,2023-04-14,CUST2603,David Johnson,Glasgow,UK,Online,Cash,Beauty,Skincare,Face Cleanser,3,61.77,49.07,185.31,147.21,38.1
ORD100284,2023-12-06,CUST2067,Olivia Jones,Edinburgh,UK,Store,Bank Transfer,Electronics,Smartwatch,Apple Watch SE,6,637.83,404.74,3826.98,2428.44,1398.54
ORD100285,2023-09-11,CUST2004,Reza Brown,Leeds,UK,Store,Card,Sports,Running,Running Shoes,10,110.9,85.41,1109.0,854.1,254.9
ORD100286,2023-08-15,CUST2596,Mina Lee,Southampton,UK,Online,Bank Transfer,Electronics,Tablet,Galaxy Tab A9,9,477.19,275.16,4294.71,2476.44,1818.27
ORD100287,2023-04-22,CUST1122,Reza Wilson,Leeds,UK,Online,Card,Home & Kitchen,Chair,Dining Chair,8,141.97,92.98,1135.76,743.84,391.92
ORD100288,2023-04-09,CUST2372,Ali Lee,Bristol,UK,Online,Cash,Electronics,Tablet,Galaxy Tab A9,10,149.64,108.21,1496.4,1082.1,414.3
ORD100289,2023-06-02,CUST1707,Emma Johnson,Birmingham,UK,Store,Cash,Beauty,Perfume,Eau de Parfum,9,13.2,8.2,118.8,73.8,45.0
ORD100290,2023-12-15,CUST1329,Olivia Martin,Manchester,UK,Online,Bank Transfer,Books,Non-fiction,Self-help Book,4,33.16,21.23,132.64,84.92,47.72
ORD100291,2023-12-04,CUST2432,Emma Smith,Bristol,UK,Store,Bank Transfer,Home & Kitchen,Lamp,Desk Lamp,4,255.76,154.11,1023.04,616.44,406.6
ORD100292,2023-07-13,CUST1990,Mina Lee,Southampton,UK,Online,PayPal,Electronics,Smartphone,iPhone SE,9,769.5,433.11,6925.5,3897.99,3027.51
ORD100293,2023-11-06,CUST1322,Emma Walker,London,UK,Store,PayPal,Home & Kitchen,Cookware,Steel Pot,8,30.71,23.39,245.68,187.12,58.56
ORD100294,2023-06-12,CUST2134,Sara Walker,Southampton,UK,Store,Card,Clothing,Dress,Evening Dress,2,92.74,52.82,185.48,105.64,79.84
ORD100295,2023-07-27,CUST1769,Emma Martin,London,UK,Store,Cash,Clothing,Jeans,Slim Fit Jeans,8,118.32,76.99,946.56,615.92,330.64
ORD100296,2023-06-18,CUST2112,Sara Johnson,Manchester,UK,Online,Cash,Sports,Cycling,Cycling Gloves,1,190.7,124.24,190.7,124.24,66.46
ORD100297,2023-06-10,CUST1432,John Lee,Edinburgh,UK,Store,Card,Sports,Yoga,Yoga Block,9,99.66,63.26,896.94,569.34,327.6
ORD100298,2023-03-09,CUST1709,Emma Clark,Birmingham,UK,Store,Cash,Beauty,Skincare,Serum,9,30.12,19.88,271.08,178.92,92.16
ORD100299,2023-10-16,CUST1793,Olivia Walker,Birmingham,UK,Store,Card,Home & Kitchen,Bedding,Pillow Pack,8,146.72,74.98,1173.76,599.84,573.92
ORD100300,2023-10-04,CUST1711,Mina Martin,Leeds,UK,Store,Bank Transfer,Clothing,T-Shirt,Sports T-Shirt,5,38.65,21.8,193.25,109.0,84.25
ORD100301,2023-10-31,CUST2122,Mina Taylor,Manchester,UK,Online,Card,Home & Kitchen,Bedding,Pillow Pack,5,262.88,178.67,1314.4,893.35,421.05
ORD100302,2023-05-15,CUST1538,Emma Martin,Manchester,UK,Store,Card,Beauty,Skincare,Face Cleanser,3,62.28,49.02,186.84,147.06,39.78
ORD100303,2023-07-14,CUST1600,Sara Lee,Glasgow,UK,Online,PayPal,Beauty,Nailcare,Nail Polish,5,53.3,42.36,266.5,211.8,54.7
ORD100304,2023-05-08,CUST2169,David Lee,Glasgow,UK,Online,PayPal,Electronics,Smartwatch,Apple Watch SE,4,304.47,169.25,1217.88,677.0,540.88
ORD100305,2023-02-02,CUST2717,Reza Martin,Glasgow,UK,Store,Cash,Clothing,Jacket,Puffer Jacket,1,54.36,34.86,54.36,34.86,19.5
ORD100306,2023-06-25,CUST1256,Reza Walker,London,UK,Online,Card,Electronics,Smartwatch,Apple Watch SE,9,724.66,484.06,6521.94,4356.54,2165.4
ORD100307,2023-01-22,CUST2212,Olivia Smith,Bristol,UK,Online,Cash,Books,Fiction,Novel - Mystery,10,15.23,11.01,152.3,110.1,42.2
ORD100308,2023-08-26,CUST2263,Emma Walker,Leeds,UK,Online,Bank Transfer,Books,Education,Math Workbook,4,22.7,12.45,90.8,49.8,41.0
ORD100309,2023-06-07,CUST1870,Liam Smith,Manchester,UK,Store,PayPal,Books,Children,Activity Book,3,25.19,19.48,75.57,58.44,17.13
ORD100310,2023-02-07,CUST1898,Ali Lee,Edinburgh,UK,Online,Cash,Home & Kitchen,Cookware,Steel Pot,6,255.93,173.02,1535.58,1038.12,497.46
ORD100311,2023-08-18,CUST2526,Reza Martin,Manchester,UK,Store,Cash,Clothing,Jeans,Slim Fit Jeans,1,51.48,27.08,51.48,27.08,24.4
ORD100312,2023-12-31,CUST2731,Reza Smith,Birmingham,UK,Store,Bank Transfer,Home & Kitchen,Lamp,Desk Lamp,5,151.5,109.93,757.5,549.65,207.85
ORD100313,2023-02-20,CUST1808,John Lee,Bristol,UK,Online,Bank Transfer,Sports,Football,Football Boots,7,78.45,44.77,549.15,313.39,235.76
ORD100314,2023-09-21,CUST1676,David Wilson,Bristol,UK,Online,Cash,Books,Children,Kids Story Book,2,37.6,28.07,75.2,56.14,19.06
ORD100315,2023-10-10,CUST2842,Noah Johnson,Leeds,UK,Store,Cash,Electronics,Smartphone,Nokia G22,10,539.56,291.92,5395.6,2919.2,2476.4
ORD100316,2023-01-27,CUST1270,David Lee,Birmingham,UK,Online,Cash,Sports,Yoga,Yoga Block,9,37.53,19.93,337.77,179.37,158.4
ORD100317,2023-08-14,CUST2543,John Lee,Leeds,UK,Online,Cash,Clothing,Jacket,Rain Jacket,6,77.79,41.59,466.74,249.54,217.2
ORD100318,2023-10-04,CUST1549,John Jones,Leeds,UK,Online,Bank Transfer,Beauty,Makeup,Foundation,2,68.2,54.42,136.4,108.84,27.56
ORD100319,2023-10-13,CUST2137,Noah Smith,Manchester,UK,Store,Bank Transfer,Clothing,Dress,Casual Dress,8,50.3,32.0,402.4,256.0,146.4
ORD100320,2023-04-07,CUST2362,Olivia Smith,Southampton,UK,Store,PayPal,Beauty,Nailcare,Nail Kit,8,58.38,45.6,467.04,364.8,102.24
ORD100321,2023-10-11,CUST1567,David Wilson,Birmingham,UK,Online,Card,Electronics,Tablet,iPad 10.2,1,723.75,374.38,723.75,374.38,349.37
ORD100322,2023-11-13,CUST2966,Ali Smith,London,UK,Store,Bank Transfer,Electronics,Headphones,Sony WH-CH510,1,201.73,146.53,201.73,146.53,55.2
ORD100323,2023-10-31,CUST1985,Sara Wilson,Southampton,UK,Store,PayPal,Electronics,Smartphone,Pixel 7a,1,576.0,311.02,576.0,311.02,264.98
ORD100324,2023-05-27,CUST1358,Mina Smith,Southampton,UK,Store,Cash,Electronics,Smartwatch,Apple Watch SE,4,441.49,324.16,1765.96,1296.64,469.32
ORD100325,2023-01-04,CUST2673,Liam Brown,Bristol,UK,Online,Bank Transfer,Beauty,Skincare,Serum,4,21.41,16.3,85.64,65.2,20.44
ORD100326,2023-02-04,CUST2637,Mina Brown,Bristol,UK,Online,Bank Transfer,Electronics,Headphones,JBL Tune 510,8,118.14,86.79,945.12,694.32,250.8
ORD100327,2023-07-11,CUST2357,Noah Jones,Glasgow,UK,Online,PayPal,Beauty,Skincare,Serum,1,51.19,30.44,51.19,30.44,20.75
ORD100328,2023-02-18,CUST2712,Liam Wilson,Edinburgh,UK,Store,Bank Transfer,Electronics,Headphones,JBL Tune 510,10,599.07,440.14,5990.7,4401.4,1589.3
ORD100329,2023-01-17,CUST2192,Noah Taylor,Leeds,UK,Online,Card,Beauty,Skincare,Serum,3,75.04,45.8,225.12,137.4,87.72
ORD100330,2023-06-21,CUST2362,David Brown,Southampton,UK,Online,PayPal,Clothing,Jeans,Slim Fit Jeans,1,85.46,58.18,85.46,58.18,27.28
ORD100331,2023-08-08,CUST1797,Liam Walker,Bristol,UK,Store,Card,Electronics,Tablet,iPad 10.2,9,458.15,351.46,4123.35,3163.14,960.21
ORD100332,2023-06-07,CUST2284,Ali Brown,Southampton,UK,Online,Bank Transfer,Beauty,Nailcare,Nail Kit,10,5.24,3.06,52.4,30.6,21.8
